XLY,30.6559076614012,0,0.309743532546921,0.647093714814613,-0.521599795316991,0.0593566901678768,74243986.9561526,22,40
XLF,33.3034879593055,0,0.286260486812286,0.676949043792764,-0.415368055783639,0.0676975146952699,1145280787.31801,17,32
XLI,43.4733878296933,0,0.484767195784216,0.625018972911071,0.0672221200792464,0.312465977217024,154657312.078536,29,43
XLE,39.414067512903,0,0.462231843489586,0.534413100252637,NaN,NaN,NaN,29,52
XBI,39.8451293251064,0,0.420611480545549,0.581799590736241,NaN,NaN,NaN,20,43
XLV,31.5485314649132,0,0.346427301321026,0.698534908384274,-0.168657911998702,0.410887128773947,75281463.1837386,16,34
XLU,41.5857681653243,0.110044262691049,0.464668952461871,0.607358970668542,NaN,NaN,NaN,13,49
XLK,33.5848270209304,0,0.355651792580592,0.69284897078763,NaN,-0.0417456599010047,100911548.474763,14,32
QQQ,36.8948897686991,0,0.371146683050187,0.673609773043674,-0.343941546356493,0.0367151539865407,NaN,20,33
TNA,22.0522109403131,0,0.012845849802372,0.0330252518140219,NaN,NaN,93015099.9999999,3,11
PEJ,31.7439027005696,0.0674086632348196,0.509091683245919,0.637133944481217,NaN,-0.254839727094012,NaN,12,30
MDY,29.3300484030787,0,0.302364958105707,0.6286892294424,NaN,NaN,21812447.322714,19,41
VT,37.8463112596272,0,0.288628765845384,0.556367653048061,NaN,NaN,NaN,20,40
VTI,37.3193066842529,0,0.374670032865025,0.629612398076736,NaN,-0.174897719374629,70485751.1456476,14,24
VB,40.9886986701921,0,0.377890013162338,0.621979397366285,NaN,0.0854254079099832,6238292.7054044,24,45
IEFA,43.2526159958821,0,0.457175117340063,0.580417121706261,NaN,NaN,NaN,24,55
IEMG,27.205096139463,0.0512514538776836,0.37012815611925,0.571117023034578,NaN,NaN,NaN,17,41
MTUM,30.2576754992792,0,0.280041119184116,0.674015026094583,-0.728072718461094,-0.0438335510893575,287091.059625368,18,35
SPHB,26.4214146594992,0,0.303087643072217,0.618023396090142,NaN,-0.263619635908955,3646648.5815313,17,32
IJH,28.3832633407797,0,0.298830031469874,0.630497525436756,NaN,NaN,NaN,18,41
IJR,40.725654658121,0,0.335142545678881,0.576274600773192,NaN,-0.49774885968457,28656759.401147,24,42
XSD,38.5143465103257,0,0.345599290933938,0.638055076929824,NaN,0.190744659724218,NaN,24,41
IDV,48.5811417475883,0,0.487081890648716,0.499092990362484,NaN,NaN,NaN,37,68
DVY,38.9786007354599,0.0375745311823175,0.326679968005591,0.621619729734477,-0.309605717885175,0.00118173659693022,24759602.2216897,22,42
IYR,32.5526181873727,0.20829982168965,0.530050064336179,0.650201799182908,NaN,NaN,NaN,7,19
DVYE,22.399562552723,0,0.361941425262019,0.29038865799238,NaN,NaN,NaN,30,54
IFGL,43.5894330612476,0.253796045808828,0.473076539589616,0.568167890490482,NaN,NaN,NaN,9,19
AAXJ,50.1661057714186,0,0.488440110930126,0.579975308582005,NaN,NaN,NaN,25,51
BKF,39.3891618226182,0,0.550135844551256,0.339204358552651,NaN,-0.893730631787999,NaN,23,38
MCHI,37.7661783554409,0.0940845460591311,0.498528333346243,0.591671510579127,NaN,NaN,NaN,26,55
EFAV,43.4021372317746,0,0.353142918340215,0.515457153218144,NaN,-0.366068042117353,NaN,22,46
SCZ,43.7667304943001,0,0.391872654644383,0.548736920817722,NaN,NaN,NaN,26,52
PGX,5.5176972174416,0,0.309307341415955,0.3941296450036,NaN,NaN,NaN,4,20
EEMV,46.053136408109,0.220522444470285,0.470517402775188,0.380785933502148,NaN,NaN,NaN,12,24
PKW,29.0578424282439,0,0.316926378282562,0.646629394647366,NaN,-0.159595435737251,19407036.8680324,15,32
FM,37.7797716725594,0,0.38170866295604,0.63666599158081,NaN,NaN,NaN,18,38
RING,11.7821612958541,0,0.0443659761456379,0.124941866314074,NaN,NaN,NaN,12,27
PICK,18.8731237562197,0,0.36542574258406,0.387602362119557,-0.645527267941337,-0.478819835090025,NaN,12,15
EWJ,36.5892014406999,0.184137861753542,0.491920218000792,0.661126544022214,NaN,NaN,110972700.27175,3,12
USMV,43.0887023178813,0,0.403646890422113,0.664001688089245,-0.204649769726729,0.0395898836572339,57700435.5001723,19,32
IWC,41.410811369158,0,0.447024890524735,0.664226741494663,NaN,NaN,979444.446008898,21,40
OEF,26.042817913171,0,0.370111957280434,0.671094195911168,-0.468728951857365,-0.0817260093256283,4022909.01164597,16,26
IVW,36.147940540102,0,0.34040517776976,0.65110954208946,NaN,-0.102483104458873,6953783.14577953,15,26
IVE,38.3927509501529,0,0.351042678725365,0.650989398671463,-0.397038626311793,-0.0322696042233031,14993026.7222837,19,32
IEV,40.6887676374673,0,0.453110068093562,0.613159159751978,NaN,NaN,NaN,19,47
PDP,36.8697824542119,0,0.34877448477459,0.671036665057396,NaN,0.140068627049394,NaN,18,38
ILF,7.08020917846642,0,0.0120879120879123,0.320817719135412,NaN,NaN,NaN,11,17
IJK,40.4704125338031,0,0.354640187043752,0.623807741620551,NaN,0.153638877185516,NaN,24,44
BFOR,31.7993518126465,0,0.316372418422276,0.599330436551293,NaN,NaN,1792714.40741534,15,35
IJT,35.6828691229468,0.0644226037904074,0.353671957705877,0.561823703238231,NaN,NaN,2858188.82910349,20,44
FDN,43.0250760694329,0,0.508103162194424,0.595146679501803,NaN,NaN,NaN,17,35
PFF,55.6056236551281,0.264090010166114,0.544428188257086,0.597752766338852,-0.223682075715427,-0.047824758975417,NaN,7,19
BBT,41.6326981963549,0,0.428267691843393,0.591929581117405,-0.578338645392107,0.133783025953135,92310171.5542557,24,58
BRO,49.9537746748438,0.128722965491956,0.604331610320152,0.601855921911127,0.0379063668485673,0.784049939397573,13961430.9605801,12,29
EGN,49.167461681402,0.073851464492013,0.517875701100523,0.510139546476438,NaN,NaN,16486982.1870473,25,46
HRS,39.7891827940094,0,0.399506632186718,0.621477810594224,NaN,NaN,15540155.7783363,26,42
MDU,41.8808779235757,0,0.279189713408241,0.493333615780705,NaN,NaN,5464359.43339375,28,52
PNY,40.2455353041725,0.045255549714047,0.4140846323844,0.557485605974378,NaN,-0.35040286881721,10034971.99854,21,50
SJI,26.0419710240923,0,0.204232161822739,0.30585698902162,-0.901734134779721,-0.580704484759803,NaN,13,22
UPS,28.5894037307587,0,0.344752268611573,0.585005352019249,NaN,NaN,NaN,6,29
AA,44.5855918358947,0,0.494339951642543,0.533946940946262,NaN,0.290866700813864,NaN,20,56
AAP,40.6100341520737,0,0.465256831598921,0.620832038771487,0.160138127184416,0.604475522053699,25020384.6915156,25,43
